,,pig_chat_lizard_01,,"ว้าว.
ทำหน้าแบบนั้น... แกโดนสาปหรือว่าแค่แพ้พนัน?","Ouah !
T'as vu ta tronche ? On t'a ensorcelé ou t'as perdu un pari ?","Vaya.
Esa cara... ¿Es una maldición o has perdido una apuesta?","Wow.
Dieses Gesicht ... War das ein Fluch oder hast du nur eine Wette verloren?","Wow.
Che faccia! Ti hanno lanciato una maledizione o hai solo perso una scommessa?","Uau.
Essa sua cara... Você foi amaldiçoado ou apenas perdeu uma aposta?","うわっ。
その顔…呪われたのか、それとも賭けに負けたの？"
,,pig_chat_lizard_equipment,,อุปกรณ์มีประโยชน์ในการเพิ่ม [b]attack[/b] และ [b]defense[/b] .,L'équipement permet de booster tes points d'[b]attaque[/b] et de [b]défense[/b].,El equipamiento es útil para aumentar tus puntos de [b]ataque[/b] y [b]defensa[/b].,"Ausrüstung ist nützlich, um deine [b]Angriff[/b] und [b]Abwehr[/b]-Punkte zu erhöhen.",L'equipaggiamento è utile per aumentare i tuoi punti [b]attacco[/b] e [b]difesa[/b].,Equipamentos são úteis para aumentar seus pontos de [b]ataque[/b] e [b]defesa[/b].,装備はあんたの[b]アタック[/b]と[b]ディフェンス[/b]ポイントを増やしてくれるぞ。
,,pig_chat_lizard_heart1,,รักหมู่บ้านนี้มาก; อีกหนึ่ง [b]heart[/b] ที่จะพิชิต.,"Ce village foisonne d'amour ! Et un [b]coeur[/b] de plus à conquérir, un !",En esta aldea hay mucho amor; otro [b]corazón[/b] que conquistar.,So viel Liebe in diesem Dorf; noch ein [b]Herz[/b] zu erobern.,"Questo villaggio ha tanto amore da dare, e tu avrai sempre un [b]cuore[/b] da conquistare.",O vilarejo tem muito amor pra dar; mais um [b]coração[/b] pra conquistar.,この村には愛が溢れてる。あと1つ、つかむべき[b]ハート[/b]があるぞ。
,,pig_chat_lizard_key1,,"ฉันไม่เคยเก็บ [b]keys[/b] สำรองไว้ในหมู่บ้าน, มันดูจะไม่ปลอดภัยเกินไป.",Garder mes doubles de [b]clés[/b] dans le village ? Jamais de la vie !,"Nunca dejo mis [b]llaves[/b] de repuesto en la aldea, sería demasiado seguro.","Ich verwahre meine überzähligen [b]Schlüssel[/b] nie im Dorf, das wäre viel zu sicher.",Non tengo mai le mie [b]chiavi[/b] di riserva nel villaggio: sarebbero troppo al sicuro.,"Eu nunca deixo minhas [b]chaves[/b] de reserva no vilarejo, seria seguro demais.",村にスペアの[b]カギ[/b]を置いとくようなことはないな、安全過ぎる。
,,pig_chat_lizard_heart2,,"Riddle, champ: ในตอนเช้า, ฉันมีเบียร์. ตอนเที่ยง, ฉันชอบเล่นกอล์ฟ. ตอนกลางคืน, นั่งแทบไม่ได้. ฉันเป็นใคร?","P'tite devinette : le matin, j'bois de la bière. Le midi, je joue au golf. Le soir, j'ai un mal de chien à m'asseoir. Qui suis-je ?","Un acertijo: por la mañana, bebo cerveza. A mediodía, me encanta jugar al golf. Por la noche, apenas puedo sentarme. ¿Quién soy?",Rate mal: Morgens trinke ich Bier. Mittags spiele ich gern Golf. Abends kann ich kaum stillsitzen. Wer bin ich?,"Indovinello: al mattino bevo birra, a mezzogiorno gioco a golf, e la notte quasi non riesco a sedermi. Chi sono?","Uma charada: De manhã, tomo cerveja. À tarde, jogo golfe. À noite, mal posso sentar. Quem sou eu?",勇者よ、なぞなぞだ。朝はエールを飲む。昼はゴルフをする。夜はそわそわする。これな～んだ？
,,pig_chat_mouse_00,,สวัสดีหนูน้อย. เมื่อเร็ว ๆ นี้คุณเคยเห็นจิ้งจกน่าเกลียดตัวนั้นหรือไม่?,"Hello, p'tit gars ! T'aurais pas vu un affreux lézard dans le coin ?","Hola, pequeñín. ¿Has visto últimamente a ese lagarto tan feo?","Hallo, Kleines. Hast du diese hässliche Echse gesehen?",Ciao! Per caso hai visto in giro quella brutta lucertola ultimamente?,"Olá, pequenino. Tem visto aquele lagarto feioso?",よお、おチビさん。最近ブサイクなトカゲを見かけなかったか？
,,pig_chat_mouse_01,,I love small creatures of your kind.,"Les petites bestioles dans ton genre, ça m'éclate !",Me encantan las criaturas pequeñas como tú.,Ich mag kleine Kreaturen wie dich.,Mi piacciono le creaturine come te.,Adoro pequenas criaturas como você.,あんたみたいな小っちゃい生き物が大好きなんだ。
,,pig_chat_mouse_02,,"I can't think of anything to tell you, it all sounds cheesy to me.","J'ai rien à te raconter ! Oh, ça va, tu vas pas en faire un fromage !",Seguro que a ti nunca te la dan con queso.,"Ich weiß nicht, was ich zu dir sagen soll, es würde alles zweideutig klingen.","Al topolino non far sapere quant'è buono il form... Ehm, no, niente.",Não consigo pensar em nada para lhe dizer. Só consigo pensar em queijo.,"話すべきことが思いつかないから、写真でも撮る？
はいチーズ、ってさ。"
,,pig_chat_mouse_03,,"I see a hole in your future, mouse.","Dis-moi, p'tite souris, tu souris souvent ?","Veo un agujero en tu futuro, ratón.","Du hast eine große Zukunft vor dir, kleine Maus.","Vedo un buco nel tuo futuro, topo.","Eu vejo um buraco no seu futuro, rato.",ネズミよ、そなたの未来には穴が開いているぞよ。
,,pig_chat_piranha_00,,Good to see someone of my height again. This place has been a circus lately.,"Enfin, quelqu'un de ma taille ! En ce moment, c'est le bazar ici !",Me alegro de volver a ver a alguien de mi altura. Últimamente esto parece un circo.,"Schön, mal wieder jemanden in meiner Größe zu sehen. Hier ging es in letzter Zeit zu wie im Zirkus.",È bello rivedere qualcuno che sia alla mia altezza. Questo posto ultimamente sembrava un circo.,Finalmente alguém da minha altura. Este lugar tem parecido um circo.,同じくらいの背のヤツが来てくれてうれしいよ。最近ここはサーカスみたいだったんでね。
,,pig_chat_piranha_01,,"Welcome back!
You make me want to cover my other eye.","Salutations ! Quand j'te vois, j'me dis qu'il y a anguille sous roche.",Bienvenido de nuevo. Me das ganas de taparme el otro ojo.,Willkommen zurück. Bei deinem Anblick würde ich mir am liebsten auch das andere Auge zuhalten.,"Ci rivediamo! In realtà, quando ti vedo mi viene voglia di tapparmi anche l'altro occhio.",Bem-vindo de volta. Você me dá vontade de tapar meu outro olho.,おかえり。あんたを見てると、もう片っぽの目を隠したくなるな。
,,pig_chat_piranha_02,,Can you hold your breath for more than 10 minutes?,T'es capable de retenir ta respiration pendant 10 minutes ?,¿Puedes aguantar la respiración más de 10 minutos?,Kannst du die Luft länger als 10 Minuten anhalten?,Sai trattenere il fiato per più di 10 minuti?,Consegue prender a respiração por mais de 10 minutos?,あんた、10分以上息を止めてられる？
,,pig_chat_piranha_03,,"I can see your future from here.
No need to come closer.",Pas besoin de t'approcher ! Je vois parfaitement ton avenir d'ici !,Veo tu futuro desde aquí. No hace falta que te acerques más.,"Ich kann deine Zukunft von hier aus gut sehen, du musst nicht näherkommen.",Riesco a vedere il tuo futuro benissimo anche da qui. Non c'è bisogno che ti avvicini.,Eu consigo ver seu futuro daqui. Não precisa se aproximar.,ここからでもそなたの未来が見える。だからそれ以上近づく必要はないぞ。
,,pig_chat_piranha_canyon,,"You fishy people are always hanging out at the beach.
Don't you have a burning desire to explore elsewhere?","À la plage, tu dois te sentir comme un poisson dans l'eau.
Mais tu ressens pas un désir ardent de changer d'air un peu ?","Tienes agallas, pero me das mala espina.
¿No tienes unas ganas locas de explorar otro sitio?","Ihr Fischtypen hängt immer nur am Strand rum.
Verspürst du nicht das brennende Verlangen nach einem Ortswechsel?","Voi gente di mare passate tutto il tempo a bighellonare in spiaggia.
Non vi viene mai voglia di esplorare altri posti?","Vocês peixes só ficam pela praia.
Não tem vontade de explorar outros lugares?","あんたら魚っぽい連中ときたら、いつもビーチでダベってるな。
他の場所を探検したい、とかいう熱い想いはないのかね？"
,,pig_chat_piranha_dragonmail,,"If you don't want to get fried, remember to wear your [b]Dragon Mail[/b] when it gets hot.","Si tu veux pas que ton aventure finisse en queue de poisson, enfile ton [b]armure de dragonl[/b].","Si no quieres acabar frito, acuérdate de llevar tu [b]malla de dragón[/b] cuando haga calor.","Wenn du nicht frittiert werden willst, solltest du immer deinen [b]Drachen-Kettenpanzer[/b] tragen.","Se non vuoi finire arrosto, ricorda di indossare la [b]Maglia del Drago[/b] quando inizia a fare caldo.","Se não quiser acabar frito, lembre-se de vestir sua [b]Cota Dracônica[/b] quando o clima esquentar.",焼き魚になりたくなかったら、暑いとこには[b]ドラゴンメイル[/b]を着ていくがよい。
,,pig_chat_lion_00,,"Now that's a warrior!
The mane, the roar, the smell.","Ah, en voilà un guerrier pure souche ! La crinière, le rugissement, l'odeur...","¡Eso sí que es un guerrero! ¡Qué melena, qué rugido, qué olor!","Welch Stolz! Die Mähne, das Gebrüll, der strenge Geruch!","Non ti manca proprio niente per essere un vero guerriero: la criniera, il ruggito, l'odore...","Isso sim é um guerreiro! A juba, o rugido, o cheiro.",あんたこそ戦士だ！　そのタテガミ、その咆哮、それと体臭。
,,pig_chat_lion_01,,"Whoever built this underground cave really had a thing for secret doors.
Keep knocking around!","Celui qui a construit cette grotte est obsédé par les portes secrètes.
Toc-toc-toc ! Continue ton petit bonhomme de chemin !","A quien construyera esta cueva subterránea le encantaban las puertas secretas.
¡No dejes de dar golpes!","Wer immer diese Höhlen geschaffen hat, hatte eine Vorliebe für Geheimtüren.
Immer schön alles abklopfen!","Chiunque abbia costruito questo antro sotterraneo aveva la fissa delle porte segrete.
Continua a bussare in giro!","Quem construiu esta caverna subterrânea devia adorar portas secretas.
Continue explorando!","この地下洞窟を造ったヤツは、間違いなく隠しドアマニアだ。
そこら中、ノックして回るといい！"
,,pig_chat_lion_02,,Why are you always carrying your sword like that?,Pourquoi tu tiens toujours ton épée comme ça ?,¿Por qué llevas la espada siempre así?,Warum trägst du dein Schwert immer so?,Perché tieni sempre la spada in quel modo?,Por que você sempre carrega sua espada assim?,なんでいつもそんな風に剣を持ってるんだ？
,,pig_chat_hawk_00,,"Those wings... so much to explore!
Aren't you supposed to be taking off now?","T'es un peu comme un oiseau sur la branche, ici !
Tu pourrais t'envoler vers de nouveaux horizons, non ?","Esas alas... ¡y tanto por explorar!
¿No deberías salir volando?","Diese Schwingen ... es gibt so viel zu entdecken!
Solltest du jetzt nicht mal die Flatter machen?","Quanto potresti esplorare con quelle belle ali!
Perché non prendi il volo all'istante?","Estas asas... tantos lugares para explorar!
Você não deveria estar decolando agora?","その羽…探検できる場所が拡がったな！
まだ離陸しなくていいのかね？"
,,pig_chat_hawk_01,,The count will see you shortly.,Le comte va bientôt te recevoir.,El conde te verá en breve.,"Der Graf wird Euch ""in Kürze"" empfangen.",Il conte ti riceverà quanto prima.,O conde receberá você em breve.,まもなく伯爵様がお見えです。
,,pig_chat_hawk_02,,"Do you like my puns?
Most of the time I just wing it.","T'aimes bien mes jeux de mot ? En général, j'improvise !",¿Te gustan mis juegos de palabras? Normalmente los hago al vuelo.,Magst du meine Witze? Fast alles frei nach Schnabel.,Ti piacciono i miei giochi di parole? Adoro volare con la fantasia.,Que tal meus trocadilhos? Eu gosto de dar asas ao meu senso de humor.,"俺のダジャレ、格調タカいだろ？
芸人になったらホークマン長者間違いなしだな！"
,,pig_chat_hawk_03,,Careful with that long beak of yours!,Attention ! Tu vas finir par blesser quelqu'un avec ton bec !,¡Cuidado con ese pico tan largo!,Vorsicht mit dem langen Schnabel.,Occhio con quel tuo becco lungo!,Cuidado com esse seu bico grande!,"その鋭いクチバシ、
気を付けてくれよ！"
,,pig_chat_hawk_04,,I've heard good things about flying. Is it true?,"Il paraît que voler, c'est chouette. C'est vrai ?",Me han dicho que volar está muy bien. ¿Es verdad?,Hab schon viel Gutes über das Fliegen gehört. Ist das wahr?,Dicono che volare sia molto bello. È vero?,Ouvi dizer que é ótimo voar. É verdade?,空を飛ぶのって、健康にいいんだって？
,,pig_chat_hawk_vampire,,"There is an elegant vampire living up in the sky. 
If a friend of yours is cursed he might have a solution.","J'connais un vampire BCBG qui vit dans le ciel.
Si un de tes amis est ensorcelé, il aura peut-être la solution.","Hay un vampiro elegante que vive en el cielo.
Si algún amigo tuyo está maldito, quizás tenga la solución.","Da oben in den Wolken lebt ein eleganter Vampir.
Vielleicht kann er helfen, wenn einer deiner Freunde verflucht wird.","Su in cielo vive un vampiro elegantissimo. 
Se hai un amico che è stato maledetto, forse lui ha la soluzione.","Tem um vampiro elegante que mora lá no alto, no céu. 
Se você conhece alguém que foi amaldiçoado, ele pode ter uma solução.","空には上品な吸血鬼が住んでるんだ。
あんたに呪われてる友達がいたら、彼に会うよう勧めてみな。"
,,pig_chat_hawk_other,,That bird has been leaving feathers everywhere.,"À cause de cet oiseau, y a des plumes partout !",Ese pájaro ha dejado plumas por todas partes.,Dieser Vogel hat hier überall seine Federn hinterlassen.,Quell'uccellaccio ha lasciato piume ovunque.,Aquele pássaro tem espalhado penas por toda parte.,立つ鳥跡を濁さず、っていうけど、そこら中羽毛だらけだ。
,,pig_chat_human_00,,"It's been a long time.
I thought you'd never come back to Monster Land!","Oh, ça faisait un bail ! Je pensais jamais te revoir à Monster Land !",¡Cuánto tiempo! ¡Pensaba que nunca volverías a Monster Land!,"Ist schon lange her. Ich dachte, du würdest nie mehr nach Monster Land zurückkehren!",Ne è passato di tempo! Credevo che non avresti mai più messo piede a Monster Land!,Há quanto tempo! Achei que você nunca voltaria para Monster Land!,久しぶりだね。もうモンスターワールドには戻ってこないかと思ったよ！
,,pig_chat_human_00_girl,,"It's been a long time.
I thought you'd never come back to Monster Land!","Oh, ça faisait un bail ! Je pensais jamais te revoir à Monster Land !",¡Cuánto tiempo! ¡Pensaba que nunca volverías a Monster Land!,"Ist schon lange her. Ich dachte, du würdest nie mehr nach Monster Land zurückkehren!",Ne è passato di tempo! Credevo che non avresti mai più messo piede a Monster Land!,Há quanto tempo! Achei que você nunca voltaria para Monster Land!,久しぶりだね。もうモンスターワールドには戻ってこないかと思ったよ！
,,pig_chat_human_01,,"There are still some secrets to be told, some gold chests to be bold...",Il reste encore des secrets à révéler et des coffres aux trésors à dénicher...,"Aún quedan secretos por contar, tesoros por encontrar...","Noch sind Geheimnisse zu lüften, Schatztruhen zu finden und zu plündern ...","Ci sono ancora tanti segreti da svelare, e tanti forzieri d'oro da trovare...","Ainda há segredos para serem revelados, baús de ouro para serem abertos...",まだ明かされていない秘密が、暴かれていない宝が隠れてるぞ……
,,pig_chat_human_01_girl,,"There are still some secrets to be told, some gold chests to be bold...",Il reste encore des secrets à révéler et des coffres aux trésors à dénicher...,"Aún quedan secretos por contar, tesoros por encontrar...","Noch sind Geheimnisse zu lüften, Schatztruhen zu finden und zu plündern ...","Ci sono ancora tanti segreti da svelare, e tanti forzieri d'oro da trovare...","Ainda há segredos para serem revelados, baús de ouro para serem abertos...",まだ明かされていない秘密が、暴かれていない宝が隠れてるぞ……
,,pig_chat_human_02,,What are you still doing here?,Qu'est-ce tu fabriques encore ici ?,¿Qué haces aquí todavía?,Was machst du noch hier?,Cosa ci fai ancora qui?,Por que você ainda está aqui?,ここにまだ用事があるのかね？
,,pig_chat_human_02_girl,,What are you still doing here?,Qu'est-ce tu fabriques encore ici ?,¿Qué haces aquí todavía?,Was tust du noch hier?,Cosa ci fai ancora qui?,Por que você ainda está aqui?,ここにまだ用事があるのかね？
,,pig_chat_human_03,,"Welcome home, adventurer.","Bienvenue chez toi, aventurier.","Bienvenido a casa, aventurero.","Willkommen daheim, Abenteurer.","Bentornato, avventuriero.","Bem-vindo de volta, aventureiro.",お帰りなさい、冒険者。
,,pig_chat_human_03_girl,,"Welcome home, adventurer.","Bienvenue chez toi, aventurière !","Bienvenida a casa, aventurera.","Willkommen daheim, Abenteurerin.","Bentornata, avventuriera.","Bem-vinda de volta, aventureira.",お帰りなさい、冒険者。
,,pig_chat_stones_00,,"I keep hearing about those elusive [b]charm stones[/b], but they are nowhere to be found.","Tout le monde parle des [b]pierres de charme[/b], mais elles sont introuvables !","Me han hablado mucho de esas esquivas [b]piedras talismán[/b], pero no las encuentro por ninguna parte.","Ich höre immer wieder von diesen [b]Charme-Steinen[/b], aber man kann sie nirgends finden.","Continuano a girare voci su quei rarissimi [b]talismani[/b], ma sembra siano introvabili.","Eu sempre ouço falar nas tais [b]pedras encantadas[/b], mas não consigo achá-las.",貴重な[b]チャームストーン[/b]のうわさをよく聞くんだが、どこにも見つからないんだ。
,,pig_chat_stones_01,,"In the old days, it would have taken more than a few charm stones to impress me.","À l'époque, quelques pierres de charme n'auraient pas suffi pour m'impressionner.",Antiguamente habría hecho falta algo más que unas cuantas piedras talismán para impresionarme.,"Früher hätte es mehr als ein paar Charme-Steine gebraucht, um mich zu beeindrucken.","Ai vecchi tempi, ci sarebbe voluta ben più di qualche Pietra Incantata per impressionarmi.","Antigamente, eu não ficaria impressionado com algumas pedras encantadas.",昔だったら、チャームストーンの1つや2つで感服したりはしなかったぞ。
,,pig_chat_stones_02,,I suppose I should be impressed that you found those charm stones.,"Ouais, t'as trouvé des pierres de charme... Je devrais être impressionné !",Supongo que debería impresionarme que hayas encontrado esas piedras talismán.,"Ich sollte jetzt wohl beeindruckt sein, weil du diese Charme-Steine gefunden hast.",Dovrei essere davvero impressionato per il fatto che tu abbia trovato quei talismani?,"Você deve achar que me impressionou, trazendo essas pedras encantadas.",チャームストーンを見つけたとは、やるじゃないか。感服したぞ。
,,pig_chat_stones_03,,"In the old days it would have taken more than six charm stones to impress me. Oh well, congratulations!","Autrefois, il aurait fallu plus de six pierres de charme pour m'impressionner. Enfin, bon... Félicitations !","Antiguamente habrían hecho falta más de seis piedras talismán para impresionarme. En fin, ¡enhorabuena!","Früher hätte es mehr als sechs Charme-Steine gebraucht, um mich zu beeindrucken. Aber gut, ich gratuliere!","Ai vecchi tempi, non ti sarebbero bastate sei Pietre Incantate per impressionarmi. Beh, congratulazioni!","Antigamente, eu não ficaria impressionado com seis pedras encantadas. De qualquer forma, parabéns!","昔は、私を感服させるには
チャームストーンが6つより多く必要だったものだ。いやはや、おめでとう！
"
,,nurse_chat_00,,"นายดูตลกดี.
นายทำให้ฉันสนใจ.","T'as pas l'air dans ton assiette.
T'inquiète, la première piqûre est gratuite. ","Eres un poco peculiar.
A la primera inyección invito yo.","Du siehst lustig aus.
Das erste Mal geht auf mich.","Hai un'aria un po' strana...
La prima iniezione la offro io.","Você não parece bem.
A primeira cura é por minha conta.","あなた、面白いお顔ね。
最初の注射はタダでいいわ。"
,,nurse_chat_01,,"คนต่อไป.
ฉันรู้ว่านายจะต้องกลับมาแน่.","Suivant, s'il vous plaît !
Ah, je savais que tu reviendrais pour une p'tite piqûre.","Siguiente, por favor.
Sabía que volverías a por una inyección.","Der Nächste bitte.
Ich wusste, du würdest wiederkommen.","Avanti il prossimo.
Sapevo che ne avresti voluta un'altra.","Próximo?
Eu sabia que você acabaria voltando.","次の方、どうぞ～。
あなたがまた注射を受けに来るのは、わかってたわ。"
,,nurse_chat_02,,"ถ้าคุณกำลังจะตาย ฉันจะช่วย .",Tu agonises ? Je vais te requinquer !,"Si estás muriéndote, te ayudaré.","Wenn du stirbst, dann helfe ich dir.",Ti aiuto solo se stai per morire.,"Se estiver morrendo, posso ajudar.",死にかけてるなら、助けてあげる。
,,nurse_chat_03,,นักออกแบบดึงฉันไว้อย่างนั้น พวกเขาควรจะรู้ดีกว่า .,On m'a dessinée comme ça. J'y peux rien...,Los diseñadores me dibujaron así. Deberían ser más sensatos.,Die Grafiker haben mich so gezeichnet. Sie sollten es besser wissen.,Sono gli sviluppatori che mi disegnano così. Se va bene a loro...,Os designers me fizeram assim. Eles não aprendem.,私をあんな風に描いたデザイナーが悪いのよ。やれやれだわ。
,,nurse_chat_full_00,,คุณดูมีสุขภาพดีเกินไป ที่จะเป็นลูกค้า.,"Les clients en bonne santé, c'est pas ma tasse de thé.",Tienes un aspecto demasiado sano para ser un buen cliente.,"Du siehst zu gesund aus, um ein guter Patient zu sein.",Sembri troppo in salute per essere un buon cliente.,Você me parece saudável demais.,あなたは全然元気そうで、理想的な患者さんとは言えないわね。
,,nurse_chat_pyramid_00,,พีระมิดแห่งนี้ไม่ใช่สถานที่ที่ดีในการเริ่มต้นธุรกิจ รู้สึกเหมือนเป็นสุสาน .,Cette pyramide n'est pas bonne pour les affaires. Un peu trop sépulcrale à mon goût !,La pirámide no es un buen sitio para abrir un negocio. Parece una tumba.,Diese Pyramide ist kein guter Ort für einen Laden. Fühlt sich wie ein Grab an.,Questa piramide non è l'ideale per avviare un'attività: sembra una tomba!,Esta pirâmide não é um bom lugar para abrir um negócio. Eu me sinto numa tumba.,このピラミッドは商売を始めるにはいい場所じゃないわね。なんだかお墓みたい。
,,nurse_chat_pyramid_01,,"ใช่ฉันมีผ้าพันแผล เรามีมัมมี่จำนวนมากที่นี่ .","Avec toutes les momies, ce ne sont pas les bandages qui manquent ici.","Sí, tengo vendas. Hay muchas momias aquí.","Ja, ich habe Bandagen. Hier gibt es jede Menge Mumien.","Sì, ho delle bende. Abbiamo un sacco di mummie qui.","Sim, eu tenho ataduras. Temos muitas múmias por aqui.",ええ、包帯ならあるわ。ここにはミイラがいっぱいいるから。
,,nurse_chat_canyon_00,,คุณตั้งใจทำให้ผิวของคุณไหม้หรือคุณมีความสุขที่ได้พบฉัน?,Tu t'es brûlé ou t'es juste content de me voir ?,¿Te has quemado la piel o solo querías verme?,"Hast du dich verbrannt oder freust du dich nur, mich zu sehen?",Hai delle bruciature addosso o sei solo felice di vedermi?,Você se queimou ou está feliz em me ver?,大火傷でもしたの、それとも私に会いに来てくれたの？
,,nurse_chat_canyon_01,,มันเป็นรอยไหม้เล็กน้อย.,"Oh, ça risque de brûler un chouya.",Esto puede quemar un poco.,Das könnte ein bisschen brennen.,Questo potrebbe bruciare un po'.,Isso vai arder um pouco.,ここはちょっと暑いわね。
,,nurse_chat_underwater_00,,ฉันเมาเรือจากการรักษาปลาทั้งวัน สวัสดี! !,"Soigner des poissons, ça me donne le mal de mer ! Bonjour !",Estoy mareada de tanto curar peces. ¡Hola!,"Ich bin es leid, den ganzen Tag Fische zu behandeln. Hallo!","Non ne posso più di curare sempre i pesci. Oh, salve!",Estou enjoada de curar peixes o dia todo. Olá!,一日中、魚の治療をしてて気分が悪くなってきちゃった。あら、どうも！
,,nurse_chat_rocky_00,,"ไม่ใช่สถานที่ที่ดีในการเริ่มต้นธุรกิจ ฉันรู้.","Oui, je sais... Pas vraiment l'endroit idéal pour ouvrir un commerce.","No es un buen sitio para abrir un negocio, ya lo sé.","Nicht der beste Ort für einen Laden, ich weiß.","Questo posto non è l'ideale per avviare un'attività, lo so.","Eu sei, não é um bom lugar para abrir um negócio.",商売を始めるにはいい場所じゃないわね、ええ。
,,nurse_chat_palace_00,,ฉันมีลูกค้าเฉพาะที่นี่ พวกเขาทั้งหมดตายตอนกลับมา.,"Ici, mes clients sont un tantinet bizarroïdes. Ils meurent et ressuscitent.",Aquí tengo una clientela muy particular. Todos mueren y vuelven.,Meine Kundschaft hier ist sehr speziell. Sie sterben alle und kommen dann wieder.,"Ho una clientela molto particolare: muoiono tutti, ma tornano sempre.",Tenho uma clientela bastante peculiar aqui. Todos eles morrem e voltam.,ここには特別な患者さんたちがいるわ。死んで、生き返って来るの。
,,nurse_thanks_00,,มีความสุขเสมอ ขอให้หายเจ็บไว ๆ นะ!,Merci bien ! Fais-toi vite bobo pour revenir me voir rapidos !,Siempre es un placer. ¡Hazte daño y vuelve pronto!,Ist mir immer ein Vergnügen. Bitte lass dich verwunden und komm recht bald wieder!,È stato un piacere! Fatti male e torna presto!,É sempre um prazer. Por favor se machuque e volte em breve!,はい、今回はこれで終わり。またケガをして、会いに来てね！
,,nurse_thanks_01,,ไม่มีใครดูแลบาดแผลของฉัน ฉันเป็นพยาบาลของฉันเอง.,"T'as de la chance ! Moi, mes blessures, personne ne s'en occupe.",Nadie se ocupa de mis heridas. Soy mi propia enfermera.,Meine Wunden versorgt niemand. Ich bin meine eigene Krankenschwester.,Non c'è nessuno che curi le mie ferite: devo sempre curarmi da sola.,Ninguém cuida de mim. Sou minha própria enfermeira.,私のケガは誰も治してくれないの。私が私の看護師、ってわけ。
,,nurse_thanks_02,,ข้างนอกก็ไม่ได้แย่อะไรมากมาย ฉันค่อนข้างมั่นใจว่าคุณจะทำได้ดี .,"Bah, c'est pas si dangereux ici ! Je suis sûre que tout va bien se passer.",La cosa no está tan mal ahí fuera. Seguro que te va muy bien.,Ist nicht so übel da draußen. Du wirst das schon schaffen.,"Là fuori non è tanto male, scommetto che te la caverai alla grande.",Não parece tão feio. Tenho certeza que você ficará bem.,誰にでも欠点はあるわ。あなたならきっと大丈夫よ。
,,nurse_chat_lizard_00,,ฉันรักผิวหนังและเลือดที่เย็น มันเหมือนกับดนตรีที่มีเนื้อหนังสำหรับฉัน.,"Les écailles et le sang froid, ça me donne pas la chair de poule.",Me encantan las escamas y la sangre fría.,Ich liebe Schuppen und kaltes Blut.,Adoro le squame e il sangue freddo.,Adoro escamas e sangue frio.,ウロコも冷たい血も好きよ。
,,nurse_chat_mouse_00,,ให้ฉันดูแลบาดแผลเล็ก ๆ ของคุณ.,Je vais m'occuper de ta toute petite blessure rikiki.,Deja que me ocupe de tus minúsculas heridas.,Lass mich deine winzigen Wunden versorgen.,Lascia che mi prenda cura delle tue feritine.,Deixe-me cuidar das suas feridinhas.,さあ、あなたの小っちゃな傷を診させてね。
,,nurse_chat_hawk_00,,"ปีกที่เปราะบางเหล่านั้นถูกสร้างขึ้นเพื่อการบิน ไม่ใช่การต่อสู้.","Oh, ces petites ailes toutes fragiles sont faites pour voler, pas pour se bagarrer.","Esas alas tan frágiles sirven para volar, no para luchar.",Diese zarten Flügel sind zum Fliegen da und nicht zum Kämpfen.,"Quelle fragili ali sono fatte per volare, non per combattere.","Essas asinhas frágeis foram feitas para voar, não para lutar.",その華奢な翼は飛ぶためのもの、戦うためじゃないのよ。
,,nurse_chat_human_00,,ฉันเคยเห็นคุณที่ไหนมาก่อน?,"On se connaît, non ?",¿Te he visto antes en algún sitio?,Hab ich dich schon mal gesehen?,Ti ho già visto da qualche parte?,Não conheço você de algum lugar?,前にどこかで会ったかしら？
,,nurse_chat_hugirl_00,,วิดีโอเกมฮีโร่ไม่ใช่กฎตายตัวอีกต่อไป ... แต่วิดีโอเกมพยาบาล?,"Dans les jeux, les aventurières au look stéréotypé, c'est fini... Les infirmières par contre...","Los héroes de videojuego ya no son un estereotipo, pero ¿y las enfermeras?",Videospiel-Helden sind keine Stereotype mehr. Aber Videospiel-Krankenschwestern?,Gli eroi dei videogiochi non sono più degli stereotipi. E le infermiere dei videogiochi?,Heróis de videogames não são mais um estereótipo...mas enfermeiras de videogames?,ゲームに出て来るヒーローって色んなタイプがいるけど、看護師はワンパターンよね？
,,ending_000,,"การเดินทางที่เต็มไปด้วยการต่อสู้อันยาวนาน  
ในทึ่สุดก็จบลงเสียที.","Ton périple périlleux
touche enfin à sa fin.","El viaje, largo y repleto de batallas,
ha terminado por fin.","Die lange, beschwerliche Reise
ist endlich zu Ende.","Il lungo e bellicoso viaggio
è finalmente terminato.","O terrível exército dos monstros
foi novamente derrotado.","ながかった　たたかいの
たびは　おわった。"
,,ending_001,,"เรื่องราวของคุณกล้าหาญ
และเป็นการกระทำที่เป็นฮีโร่","Le récit de tes actes
vaillants et héroïques","Las historias de tus hazañas
valientes y heroicas","Die Kunde deiner edlen
und heroischen Taten","L'eco delle tue gesta
nobili ed eroiche","Canções sobre sua bravura
e seus feitos heroicos","きみの　ゆうきは
えいえんに"
